id,name,countries,status,regions,websites
2146ef819051a2fb87bec66f08c22d8152019e2c,Schneesport-Saigs,Germany,operating,Baden-Württemberg,https://www.schneesport-saig.com/
de7200ff0615f1611c5dccf1709b44c3c83960fa,Hartman,Czechia,abandoned,Hradec Králové,https://www.skihartman.cz/
f2af1f7e84c64d37670a1804496aa426bc144cb8,Etzelwang,Germany,operating,Bavaria,https://www.brennberglift.de/
bd030a5700a686cfcb3b95551809b920fbafa2dc,Glomfjord Alpinsenter,Norway,operating,Nordland,https://glomfjord-alpinsenter.webnode.com/
f31335a3b4499de61a572210f76e411e392c2984,Påminne,Finland,operating,Uusimaa,https://paminne.com/
1b8c5212d92a83e8b442b330840096aa26ae8ceb,Hochries,Germany,abandoned,Bavaria,https://www.hochriesbahn.de/
51faf6cc0883db9855a7b2ebeb1787e5aa503b18,Pikku-Syote,Finland,operating,Northern Ostrobothnia,https://pikkusyote.fi/
92c05817e157e1f1caff6c4875e5359b2f88128d,Parra Snowpark,Finland,operating,Southern Ostrobothnia,https://parra.fi/
d657a381d79701b34b5bd229bec78c4272ae1d13,Kaustinen,Finland,abandoned,Central Ostrobothnia,
b4c0cc6b949db468c2242d26849405322d1b7dd8,Sveitsin Hiihtokeskus,Finland,operating,Uusimaa,https://www.sveitsinhiihtokeskus.fi/
35aa3bd83fbdd485058491c0bd3e8be5d4c80eeb,Peuramaa,Finland,operating,Uusimaa,https://www.peuramaa.fi/
84b1572b6e429e4c3d3c04cc667fe84a6085e0a7,Kallin,Finland,operating,Lapland,https://kallinhiihtokeskus.fi/
900cf07442b6ce055e81aa5aecfb24832ffd07fe,Aavasaksa,Finland,operating,Lapland,https://aavasaksa.fi/winter/downhill-skiing/aavasaksan-laskettelurinteet/?lang=en
fcab326ef49fa74735e27a8d47a705ee1bd47df5,Äänemäki,Finland,operating,Central Finland,https://www.aanekoskenurheilijat.fi/aanemaki
70c9859614e997fc0a5f8d7d7f58c6ac7e6d039a,Knaben,Norway,operating,Agder,https://knaben.no/
c13c5f211a340560d42106a0b3e3f3e2adeea158,Vaset,Norway,operating,Innlandet,https://www.vasetskiheiser.no/
7e393f8f791cfdf71811abcb22894bc0fb709e10,Mosvatn Skipark,Norway,,Vestfold og Telemark,
824feeec3687ecbf98e2679298c7727ef74fd47f,Lemonsjo Alpinsenter,Norway,,Innlandet,
121ae584c1abb3fee2861db5553ba0ee9f8f80c6,Eikerapen,Norway,operating,Agder,https://www.eikerapen.info/
acbeb0d4f0db16f667c23848dd2007120ace5ca9,Praxmar - Lüsens (Sellraintal),Austria,operating,Tyrol,https://www.praxmar.at/
94cbaa50cd2bde49428e132596dee2f7a5e9a278,Spatind,Norway,operating,Innlandet,http://www.spatindskisenter.no/
3fd4be07b5a7bc6f2fec37ce1ba70310bb5fdd76,Hittenharju,Finland,operating,Satakunta,https://www.harjavallanjymy.fi/
4d1930c1b4d97895b10de74d234754de92d12ce5,"Ravna planina, Pale",Bosnia and Herzegovina,operating,Republic of Srpska,https://www.ski-rp.com/
d17cc10079ea10d84438254cc5a5508f25c26d50,Ryterski Raj,Poland,operating,Lesser Poland Voivodeship,https://www.ryterski.pl/
dd433eb38eeb4f873f6c388627c02dc711d446a8,Alpl,Austria,abandoned,Styria,
6f115117a5dea06a38af42d44f06914563798bc8,Magura Skipark,Poland,operating,Lesser Poland Voivodeship,https://www.skiparkmagura.eu/
a96db3651a3c8381a5c25693d8d2d02daf98d0fd,Stables / Nauders,Austria,abandoned,Tyrol,
b5c7707ecaec5256c5a8e3e2a1b9186d60ce2c11,Slavske - Pohar,Ukraine,operating,Lviv,https://www.facebook.com/gorapogar.slavske/
b5cd3584647a2cca8005ffcddcfdccf9abbc2f73,Korkeakangas,Finland,abandoned,Pirkanmaa,
06c5e4a86c94262ec3950516767bd56c4c96159e,Louekeskus,Finland,operating,Northern Ostrobothnia,https://www.louekeskus.fi/
20786260fa5317e1c50508ced2b4c4714f71ca0c,Ruskotunturi,Finland,operating,Northern Ostrobothnia,https://www.ruskotunturi.fi/
217635caf0e348e7b62d88af12dbce8a32e220a3,Rena,Norway,operating,Innlandet,https://www.renaalpin.no/
bff450c20fd109578b789abfc9fd7ab4e68a2d10,Hervanta,Finland,abandoned,Pirkanmaa,
368c3a86b99b90cb46f27b50c7055e7b8ff8590b,Yedikuyular,Turkey,operating,K. Maras,https://yedikuyular.org/
5829a1f57f2d084c84bbe63a4bd37bbdb079527e,Vall Fosca,Spain,abandoned,Lleida,https://liftblog.com/2015/07/01/a-lost-ski-area-with-a-3s-gondola/#more-826
5b3532c59064f955d5e20cc29660b628a4f909d4,Normafa,Hungary,operating,Budapest,
12b4667ccbcd850b1f437a67fef8db471d63ecbb,Arcachon,France,abandoned,Gironde,https://stationsfantomes.wordpress.com/2017/06/03/arcachon/
75ba1719f3b95ea267b694788ac2ec6cc150ca72,Janvry - Janvoriaz,France,operating,Essonne,https://janvry.fr/animations/janvoriaz/
f94e19f87dd62af713a267810b2dd32dd1a42225,Dieppe,France,abandoned,Seine-Maritime,https://stationsfantomes.wordpress.com/2017/03/12/dieppe/
7524213ba3c51817951bc7bd31dfe502cb522152,Lyon - La Sarra,France,abandoned,Rhône,https://stationsfantomes.wordpress.com/2017/06/02/lyon-la-sarra/
cd35767b6f071f70fb59d04454f0255c9bde9a07,Col des Aravis,France,abandoned,Savoie,https://stationsfantomes.wordpress.com/2020/03/01/col-des-aravis/
d92cbb576234e070d279a7f72247bbe9b521e746,Alex,France,abandoned,Haute-Savoie,https://stationsfantomes.wordpress.com/2016/09/23/alex/
a2b21706a1083083a399f9eb0a9488d62e10b6f7,Col de Légal (downhill),France,abandoned,Cantal,https://stationsfantomes.wordpress.com/2016/11/12/col-de-legal/
0f24a47f2034ddfebb25a2a8a3ec5a5b4d3bf30f,Prachatice - Libín,Czechia,operating,South Bohemian,https://www.skilibin.cz/
4b950b0f0b87b248297f6b635f36dc113a8e8eaf,Le Bouchet Mont Charvin,France,abandoned,Haute-Savoie,https://stationsfantomes.wordpress.com/2016/09/23/le-bouchet-mont-charvin/
d24e3def33944488b6e313d9affa3df426c69eca,Saint Honoré 1500 - La Chaud,France,abandoned,Isère,
676ce8707550ce294fe1ad853514a9d240d0fd0b,Plouisy,France,abandoned,Côtes-d'Armor,
a88ede0047456c5604b80e218729372b77746350,Saint Nicolas La Chapelle,France,abandoned,Savoie,
b9431d5239630ff3348490be016822867228f9be,Skalité-Serafínov,Slovakia,abandoned,Zilina,
0205fce4def1bbde4d735a30b3dd08d805634f28,Pian di Sole,Italy,abandoned,Verbano-Cusio-Ossola,
bbc96b9b9150a99c8274c45e145cef8f43cb73ad,Zwardoń - Myto,Poland,,Silesian Voivodeship,
e2a313d64404f219a4eb0336a658c4eb3854398e,Kněžický,Czechia,operating,Hradec Králové,https://www.skiareal-vrchlabi.cz/cs/
bdcb6ee628e8c913c977c90f07f7907c1ee63f3f,Station de Sport d'Hiver du Haut Folin,France,abandoned,Saône-et-Loire,https://stationsfantomes.wordpress.com/2016/11/12/haut-folin/
7d08d8457a865ba4af7a78c1471dcd38b56a4c58,Makovitsya,Ukraine,operating,Zakarpattia,
01967782c73c69c93f812b8d47b31ec1da87cb1b,Tarscher Alm,Italy,abandoned,Bolzano/Bozen,
337edbd9bb944de763e1a2d3b77b84e5c8ccdad1,Vodyaniki,Ukraine,operating,Cherkasy,https://vodyaniki.com/
ae024251ed04c4f1738a9acebe276b2108b10234,Polevsko,Czechia,operating,Liberec,https://www.polevsko.ski/
d88625144e8ecd151f5055b3e9754580f36b6ad4,Entracque,Italy,operating,Cuneo,https://www.scifondoentracque.it/
0849b1aef5bc211ce0882b4f9e99287b3ba7e5ff,Saint-Paul-sur-Ubaye,France,operating,Alpes-de-Haute-Provence,https://www.haute-ubaye.com/activites-hiver/Espace-nordique-de-saint-paul.html
eaaaf3768873f8b9e68d0442a33fb07e3d03d7de,Mühlebach - Erner Galen,Switzerland,abandoned,Valais,
0a7c3eca638ecae5d04b206ccef7b1fb7efd1bca,Paloisvuori,Finland,operating,Northern Savonia,https://iisalmi.fi/vapaa-aika/liikunta/ulkoliikuntapaikat/paloisvuoren-laskettelurinne/
f468d20aa6cb5693e050ef066557c19ac924049e,Simplon,Switzerland,abandoned,Valais,
370a3c43a547c4b3f205ae382ffa172742117e94,Tegernseer Tal Loipen,Germany,operating,Bavaria,https://www.tegernsee.com/langlaufen
a010f64b88fd49bd6a2d0f6b9caf849839957218,Great Dun Fell Ski Tow,United Kingdom,abandoned,Westmorland and Furness,
627919b41ee3d9b58b3485d636aee2b8b2ac9958,Niederrickenbach - Haldigrat,Switzerland,operating,Nidwalden,https://www.haldigrat.ch/
e77eb2c596a67d51231334a6efef66ba69d23c19,Kaltenbrunn / Klais,Germany,operating,Bavaria,
4c56c2cee0d31996943b8a710c2d32f1027bc919,Skilift Hermsdorf,Germany,operating,Saxony,https://www.massive-snowpark.de/
5d1be462573d85d94071d5aa9f612cf6c437e070,Ski Homole Poniklá,Czechia,abandoned,Liberec,https://www.skihomole.cz/
79b5a5717acb86591bb362e14f21e7786ded7b14,Høgevarde,Norway,operating,Viken,https://hogevarde.no/
c8d3b82a739882506d665dce70f9caaed010860e,Javornik,Slovenia,abandoned,Gorizia,https://ski-javornik.si/
c7bdd690b5ddfd7cd2ee3433b26feca05bf3d1bf,Skilift Lößnitz,Germany,operating,Saxony,https://www.stadt-loessnitz.de/loessnitz/content/8/20151016100830.asp
2162b86ccfacca1cd7f6af42b9b1e4d3d66d6409,Dombas Skiheiser,Norway,operating,Innlandet,
257c76f47ea8cc03506da5f3d54759e534263919,Noeux-les-Mines - Loisinord,France,operating,Pas-de-Calais,https://www.bethunebruay.fr/fr/loisinord
ac0456b282296ae12322e67d8f2abc54d1a82253,Snowland Ski Park,Turkey,operating,Ankara Province,
fe7b5854991269124f983304865035d7243989c3,Steilia,Norway,operating,Troms og Finnmark,
1e8ed94af05b031c8dec0548ee9dab9e164016bd,Lommedalen,Norway,operating,Viken,https://lommedalenskisenter.no/
23a6426f8b923577baa6ec7f466fabbf2d78b75b,Middagsasen,Norway,operating,Viken,https://middagsasen.no/
6f0771a588f3518fe3a237bcd5a59785995a2a61,Kyrkjebygdheia,Norway,abandoned,Vestfold og Telemark,
81b5dcf868c5c247a9f18b674c585ed9046f32e0,Lyngen Alpinklubb,Norway,,Troms og Finnmark,
cb33861141a383d63f32b7672d2ac54e8ec0a22c,Měděnec - Alšovka,Czechia,operating,Ústecký,https://alsovka.cz/
61c861e1c0867ba16479645438f8a8644ec4ec3f,Geigelstein,Germany,abandoned,Bavaria,
e274a5c450104a15eb98aef6c820147ece5b34b2,Emily Resort,Ukraine,operating,Lviv,https://www.emilyresort.com.ua/en/#tabs-29
76c94de856e412641fbb478cdc5452c8bb9527af,Pernink - Velflink,Czechia,operating,Karlovy Vary,https://skiarealpernink.cz/cs
aa5cc6ef32742d600c432444face3ffc09510392,Mezihoří,Czechia,operating,Ústecký,https://tjmezihori.cz/
b730a83529d87b848107f3a0b864024a0e8a351b,Pernink - Pod nádražím,Czechia,operating,Karlovy Vary,https://www.pernink.info/
cc34557cd4deb7a8bb86d7c5a5a30e8d56333e15,Ski klub Prácheň,Czechia,operating,Liberec,
7bb77cc9f0b934178145826f7adeeb66c5366e73,České Žleby,Czechia,operating,South Bohemian,https://www.skizleby.cz/
50a5d87c6956a61db0259b26304c3531cbbeea64,Skipark Frymburk,Czechia,operating,South Bohemian,https://parkfrymburk.cz/cz/uvod-zima
1cfd2504995a7a203af54dc41575341ba424fb45,Světlá nad Sázavou - Kadlečák,Czechia,operating,Vysocina,https://skikadlecak.cz/home
febd2e3beff795464fbfb6ebfb684f94312db204,Kocourov,Czechia,abandoned,Plzeň,
2509170fc2940351f58652626311f06f3e4e1365,Mrákotín,Czechia,operating,Vysocina,http://www.ski-mrakotin.cz/index.php
4db9ea2d9c7b01b870e5856a933504053096fd85,Nedvědice - Nutrie,Czechia,operating,Vysocina,https://www.skinutrie.cz/
4b1e9b97c828ffb12a59e030131c88199d7abcf2,Karasín,Czechia,abandoned,Vysocina,
cb9f98fbaea00352c1889bfe35c5579115ef7731,Soláň,Czechia,operating,Zlín,https://www.skiarealsolan.cz/
fc45cd4aab8ca964ad04ef9ab0a7f34bb80077f5,Svratka,Czechia,abandoned,Pardubice;Vysocina,
d204341f9e14a6abfb023a04402eb5b366ee8146,Troják,Czechia,operating,Zlín,https://www.trojak.cz/homepage
f21e5fd51ca90f1c0225c26966e56c1746c05a8d,Zlaté Hory,Czechia,abandoned,Olomouc,https://www.bohemaland.eu/en/158
70591e3abde24d6fe9ac53dab835ce8cec030977,Umbule,Czechia,operating,Pardubice,
ada0b017a4aff8c2f8b1edd19915e256c423ad18,San Glorio,Spain,proposed,Leon,
50e05e3307b9017ae488e66828d4e11fbb4b21bd,Mostek,Czechia,operating,Hradec Králové,https://www.facebook.com/people/Skiare%C3%A1l-Mostek/100063750125310/
1cee163abca3aaccb41e2dad6a43d20ebfa6dfd7,Slatina,Czechia,abandoned,Moravian-Silesian,http://www.skislatina.eu/LAS_NEWS.asp
46c5edc1670391370b1ffb28c94ef6ea5537037a,Ski Kamenec,Czechia,operating,Hradec Králové,https://www.skiarealkamenec.cz/
dc3f8f53531daec90c7e5ee9afc3574dfa1fcd90,Nová Paka - Máchovka,Czechia,operating,Hradec Králové,https://www.skimachovka.cz/
42e666ebc9de4f95d808fb743abd3923e7a2eb12,Přívrat,Czechia,operating,Pardubice,https://www.ski-privrat.cz/
f69d4a7bd91cdf4b9ed1161e1524f5914013b381,Sedloňov,Czechia,operating,Hradec Králové,https://www.skisedlonov.cz/
d924aa77d3ce46f317fab49ade60c81e18824fbd,Kostelec,Czechia,operating,Hradec Králové,https://skikostelec.cz/
f60f5b8f558100a0d93008fd2c696a7ea6cdd3ea,Aldrov,Czechia,operating,Liberec,https://www.skialdrov.cz/cs/
26dea38ededc700eaae4835884ddfe08964871a5,Petříkovice,Czechia,operating,Hradec Králové,https://www.skipetrikovice.cz/
d4dd969d9628d7548698b86a9bbd0b419641c60d,Horní Kouty - Radvanov,Czechia,operating,South Bohemian,https://www.vlekykouty.cz/
ae1f4de03d0ba70315bd1a9900f984a311e7b1ad,Zásada,Czechia,operating,Liberec,https://www.zasadaskicentrum.cz/
b85508a47454848a1e9f371a8a67c8b7d80b0f20,Trnava-Luhy,Czechia,operating,Zlín,https://www.rstrnava.cz/
f3d1d9ee12f19565fa3b281ee2c732d680250a7e,Mikulčin vrch - Lopata,Czechia,operating,Zlín,https://www.skicentrumbilekarpaty.cz/
5fc09efdb9b4654f5e376db77235f6aa7d9457cd,Jezerné,Czechia,operating,Zlín,https://www.skiarealjezerne.cz/
c9527dbabb5b067125b60bad8316c5cf85c14d8b,U Sachovy Studanky,Czechia,operating,Zlín,https://www.skisachovka.cz/
fccc70e3dd4a8807bb18a1dafa25aa2f90d589da,Bane,Slovakia,operating,Zilina,https://www.jakubovany.sk/obec-2/sport/zimne-sporty/klasicke-lyzovanie/
d345ded07a20b76bbbb7c8df64246a000543575e,Hronec (vlek Majer),Slovakia,operating,Banska Bystrica,http://poniklec.szm.com/zima.htm
026d5a169c2bac6e2769b5a3ac2ea2b83050cd54,Garmisch Loipen,Germany,operating,Bavaria,https://www.gapa-tourismus.de/de/Winter/Langlaufen%20-%20Loipen
4db21480117a09d63d50feccc5fdae4addd652fb,Fričkovce,Slovakia,operating,Presov,https://lyziarske-stredisko-frickovce.webnode.sk/
4c840ef4c2ecf60d1e772990711fe38aedc08b3f,Selce - Čachovo,Slovakia,operating,Banska Bystrica,http://www.selce-cachovo.sk/
695603ecb4d8d57aa2dbc693dfd2dfa986799273,KonkaSki,Finland,operating,South Karelia,https://konkaski.fi/
7514db4b6072e8de40487888fc986b73c4a6c3b2,Kaiserblick Sachrang (Aschau),Germany,operating,Bavaria,http://www.skilift-kaiserblick.de/
1c553ca196a4ed89ebd104442a26407fedf4c445,Oberstaufen Loipen,Austria;Germany,operating,Bavaria;Vorarlberg,https://www.oberstaufen.de/langlaufen
f69fd300631e7a828e3733ce81219e2de016468e,Haukåsløypa Drammen,Norway,operating,Viken,https://www.xn--drammenslalmklubb-jrb.no/portal/theme/organization/main.do?siteId=634
0e4b2ed0d35b2970e943c137b70511d0d709598b,Obersalzberg,Germany,operating,Bavaria,https://www.skilifte-obersalzberg.de/
0119ba4092be4b1c3950b0d13be0217f2473bf34,Rauschberg (Ruhpolding),Germany,abandoned,Bavaria,
283ac33f8a30563e1f73c0401d10367bdb440800,Bornholms Ski Venner,Denmark,operating,Capital,https://bornholmsskivenner.dk/
aa273964fd2bbd8157590e7f6d4887939a164834,Stříbrnice - Návrší,Czechia,abandoned,Olomouc,
1e62acbd24cc57a5344e2c234ad448ef63e64040,Sulzberglift (Hammer-Meisau),Germany,abandoned,Bavaria,
d32d0474a95c75f70c9f34790db555b114aa609a,Holzkirchen,Germany,operating,Bavaria,https://www.holzkirchen.de/de/Erleben/Aktiv-in-Holzkirchen/Loipen
fcc0054ca204cabdb34999a1a54927c39d5a358a,Otterfing,Germany,operating,Bavaria,https://www.tsv-otterfing.de/Ski/Langlauf-Loipe/
d15b79d9ec5c05728021b0e383cd97fbcf3cb43f,Orlické Záhoří,Czechia,operating,Hradec Králové,https://www.skioz.cz/
7e1104a6ff1142ca10953057dbf841474efbf60f,Bergisel,Austria,operating,Tyrol,
2ac5a40333b680bfa01f636f630225c0ca13786e,Myler Mountain Resort,Armenia,operating,Aragatsotn,https://myler.am/en/
52ddfb8372b9321bc264d457834dbced02417f65,Hojsova Stráž,Czechia,abandoned,Plzeň,
ab6e2814dc9465a201a33405d45e5af6374f3772,"Krinnenalpe (Nesselwängle, Tannheimer Tal)",Austria,abandoned,Tyrol,https://www.lifte-nesselwaengle.at/
d65b34f05625624d3f8bb974baf949ac9a390b3d,Hohenpeißenberg Loipen,Germany,,Bavaria,https://www.hohenpeissenberg.de/tourismus/tourismus/urlaub-in-hohenpeissenberg
4c221b02d90b646b2bdebe949abc34e28a542b17,Zöblen - Schattwald (Tannheimer Tal),Austria,operating,Tyrol,https://www.tannheimertal.com/
1694c5b5421922bb9a5f6ef534349963dc0bbacb,Karwendelloipe Hinterriß,Austria,operating,Tyrol,https://www.post-hinterriss.info/langlaufen-hotel-hinterriss/
6b985703bfbd419d2c3a965a5c357882713db673,Immenstadt Diepolz Loipen,Germany,operating,Bavaria,https://www.stadt-immenstadt.de/nordic-aktiv-zentrum/
6520fde4643dba824360f5f75edb51e8048eaa88,Berwang - Bichlbach (Zugspitz Arena),Austria,operating,Tyrol,https://www.berwang.tirol/
cfdd13d8d5e762e9ac7c86ceaa05fe5acf47372e,Hochkogel,Austria,abandoned,Tyrol,
7549d24938af6c7ab028044ce4e1e91d105b5da3,Fürstalm (Zillertal Arena),Austria,abandoned,Tyrol,
2d257adb08994f5ccc194bcb1fc74c1fc832ee4a,Riedbergerhorn,Austria;Germany,operating,Bavaria;Vorarlberg,https://grasgehren.de/
75cd90a5b865e8f2cdb4c4b3f3fbccb411859135,Zwölferhorn (St Gilgen),Austria,operating,Salzburg,
8ff584a60f8767a59125e6484313e45df61688c3,Munakas,Estonia,operating,Valga,https://www.munakas.ee/en/
55bcb727c01da5c3343216a3bdeaebdc37ba5a0d,Salzburger Sonnenterrasse / St. Veit-Schwarzach,Austria,operating,Salzburg,
919f975dfc038c0f58e1f16d8748d3538b12d3d3,Nõmme Lumepark,Estonia,operating,Harju,https://www.nommelumepark.ee/
88bb91540b24e49eb704ed5988200f2f86b8c5d7,Wurbauerkogel,Austria,abandoned,Upper Austria,
4b611d0fee9926b892ef84749f8f6459d45225c7,Haunold,Italy,operating,Bolzano/Bozen,
928ba9e1bc9f52faf212ccdd00120d0e0249bd04,Veliko Polje,Bosnia and Herzegovina,operating,Sarajevo,
0b7886cf19add741e1b31311cd1947e38627058f,Sattelberg,Austria,abandoned,Tyrol,
b6b4c17ca2cb3d65662a3295b714e8ef4f7fcace,Prags,Italy,operating,Bolzano/Bozen,https://www.prags.net/aktivurlaub/wintersport/
da15791770dcaf38171d848650428ec62d09b058,Bukovica,Slovenia,,Upper Carniola,https://www.smucisce-bukovica.si/
d9d04e91d43ca07ae4b3851fd120496a9291488f,Horní Radouň - Čihadlo,Czechia,operating,South Bohemian,
f7a6ab4fae160769992ef572564c37c8d185cac5,Olpe Fahlenscheid,Germany,operating,North Rhine-Westphalia,https://www.fahlenscheid.de/
a224d8af3436c2811a1db24e762cbe5f54bda9fa,Füssen Loipen,Germany,operating,Bavaria,https://www.fuessen.de/outdoor/aktiver-winter/langlauf/
0144b11130906315cd8a11345a46db509b38bbfe,Obergünzburg Loipen,Germany,operating,Bavaria,http://www.langlauf-oberguenzburg.de/
af6b18ee0df28f306eb3ce72b108bfe59c9da907,Rettenbach am Auerberg Loipen,Germany,operating,Bavaria,https://www.skiclub-rettenberg.org/
de1f037ce065a1295c0b1034360d973c709b005c,Bernbeuren Loipe,Germany,,Bavaria,https://www.tsv-bernbeuren.de/abteilungen/ski/bernbeurer-loipe
963ac89a968607eda9d09270bccb21d9be45d8df,Sulzberg Nordic Sport Park,Austria,operating,Vorarlberg,https://www.sulzberg-bregenzerwald.com/nordic-sport-park-sulzberg/
7e1d3a06629f117cbac54773b8b286232e8455c9,Missen Wilhams Loipen,Germany,operating,Bavaria,https://missen-wilhams.de/winter/langlauf
122f8547be152b9a6b705d17628f21a99072c5d7,Žagarkalns,Latvia,operating,Amatas;Cesu,https://zagarkalns.lv/
237ac10e0525d99cf9b91d397d03ed7a08cf1d52,Immenstadt Bühl Loipen,Germany,,Bavaria,https://www.stadt-immenstadt.de/nordic-aktiv-zentrum/
88ac50ac8bc373ce7ffd7be06fca5e6fb4f1a0a3,Wiederhofen Loipen,Germany,operating,Bavaria,https://missen-wilhams.de/winter/langlauf
34aefc36ef2dff03ffbc04baaddf0814e7e29ada,Adelharz- und Breitensteinlifte (Kranzegg am Grünten),Germany,operating,Bavaria,https://www.adelharzlifte.de/
95bbc669fab6915118aa4b43145d49b5400692f9,Rottenbuch Loipen,Germany,operating,Bavaria,https://www.rottenbuch.de/de/langlauf.html
5c01ceeb0e8aeda0f7acc574d80d8cc265a3efac,Cârlibaba Nouǎ,Romania,,Suceava,
94af4b0b865a90fd35b95d6330282bc78bd2be5b,Mühlberg (Scharnitz),Austria,abandoned,Tyrol,
4ba3d46292c7c94dfaaa472a6d9aad96b8f95ac6,Rauthhütte / Mundelift,Austria,abandoned,Tyrol,
0387daa2c4b4e96833fc1b35e4b23da7bfa133d4,Villnöß,Italy,operating,Bolzano/Bozen,
cc33cfe9a674a39f316f6f0a9c7883e3f75bee31,Ebingen,Germany,operating,Baden-Württemberg,
6a5ee401e38e0365ae664693a1ca593a2b00c537,Lungern,Switzerland,abandoned,Obwalden,https://turren.ch/
d2f568270a698da2488addba827e2564226e57ef,Dolomiti Nordicski,Italy,operating,Belluno;Bolzano/Bozen,https://dolomitinordicski.com/
0658a7ec7797a963b5f6cb20cf6d7d171d17595f,Globoki Klanec,Slovenia,,Drava,https://www.facebook.com/p/Smu%C4%8Di%C5%A1%C4%8De-Globoki-klanec-100054577173884
f2c1367d0d219d4899daf464226689abc1edf420,Machůzky,Czechia,abandoned,Zlín,
7ecdb79a214a640d1bbce5fd3b55c08cbfc54a3a,Mihajlovo,North Macedonia,operating,Kavadarci Municipality,
547c2273089aedceb10785499545b171bc4eb0bc,Prislop,Czechia,abandoned,Moravian-Silesian,
769fb51cd7c8dc5c2b728be5319044d8e791aba0,Stockhorn-Lasenberg,Switzerland,abandoned,Bern,https://stockhorn.ch/
b917b5a0f0f2d8b56ad1036884f58ef97fb98615,Horal,Czechia,operating,Zlín,
32cd0e78b18771307f302a5a9200c49c8775d2d7,SnowWorld Landgraaf,Netherlands,operating,Limburg,https://www.snowworld.com/
57ab257d639318c7e72e91970baf1c4649ce2242,Katrin (Bad Ischl),Austria,abandoned,Upper Austria,https://www.katrinseilbahn.com/
ba6726c8ad573a21e5727ee5464899b6e8d8f64e,Baiernrain - Linden Loipe,Germany,,Bavaria,
6451c7551d951f193eb88d283f057e34c2dbcbf4,SnowWorld Terneuzen,Netherlands,operating,Zeeland,https://www.snowworld.com/
93da3bcc71b3382ef35a36cceea457eacb27d4a3,SnowWorld Rucphen-Breda,Netherlands,operating,North Brabant,https://www.snowworld.com/
7314e62a0946b6167093ded1263dcef1a6764f10,"Rycerka ""Białasówka""",Poland,abandoned,Silesian Voivodeship,
768bcc957ab2422ea66191fc4b837f8e33effcb7,Kelchsau,Austria,abandoned,Tyrol,
0bd310545bbafe2237b08e4d0da2f2e5ee9a5bde,Unterstmatt,Germany,operating,Baden-Württemberg,https://unterstmatt.de/
6a54dbb6377f357e42e4b013cea0f1bcf4da8223,Kronberg,Switzerland,,Appenzell Innerrhoden,
f6688bae4c15808e5d0896c5c00cf182bf5a9102,Beaulard,Italy,abandoned,Turin,
55995c51799012e5750ebae9c5732337615c7e96,Brandtnerlifte,Austria,operating,Upper Austria,https://ski-hartkirchen.com/?page_id=65
bbf1d15d09730218151925eecc8d3b6a867b7c21,SnowWorld Amsterdam,Netherlands,operating,North Holland,https://www.snowworld.com/
b356fc1ac870a44989a4d92e4a4aefea4c78bf2f,Untersberg,Austria,operating,Salzburg,https://www.untersbergbahn.at/
f105ea099260d09923b00f6b83817550a33b8b79,Hühnerspiel,Italy,abandoned,Bolzano/Bozen,
33d7e97b1826ddeacff268f73a17a43c9d5e13ad,Karneralm,Austria,abandoned,Salzburg,
4f9f269418557124e49956c34da4e6382fccac49,Skiclub Il Primo,Netherlands,operating,North Holland,https://www.ilprimo.nl/
c4f1efd14a4f3217d4f863152d481e538e969d91,Zirog,Italy,abandoned,Bolzano/Bozen,
76cb9d2003ad2fcbc34ef3ec51f202043798a855,Forsteralm,Austria,operating,Upper Austria,https://www.forsteralm.com/
9b53e292fa70f2d38c6422245bf7f1a1fb9ab242,Skicentrum Hoofddorp,Netherlands,operating,North Holland,https://www.skicentrumhoofddorp.nl/
65136971cc464b6a17abb9d1eeb91fb7970474a8,Weissenstein,Switzerland,abandoned,Solothurn,https://www.seilbahn-weissenstein.ch/
1cdc6c98cd46b6f81d974cd19d438770d42eb5a4,Achenkirch Sonnberglifte (Adlerhorst),Austria,abandoned,Tyrol,
9f50481d1beec6996f6d0fee00a7d0de1846b5d0,"Loipenverbund Ostschwarzwald (Unterkirnach, Volkertsweiler)",Germany,operating,Baden-Württemberg,https://www.unterkirnach.de/echt-unterkirnach/erlebe-unterkirnach/aktiv-im-winter/langlaufen
3fae910ccdfb9b5c715958ded95dd37858554a0b,"Kühbühel (Kühbichl, Saalfelden)",Austria,abandoned,Salzburg,
ac33660e2cbfa0bbdae0708669c197afb23c0078,Dousberg,Belgium,operating,Limburg,http://www.skibaan-dousberg.nl/
267c618e742fb416cc8e80dae81c7b923dfaa10b,Indoor Ski Rotterdam,Netherlands,operating,South Holland,https://www.indoorski-rotterdam.nl/
6b9570d734b01fa8bdf974512ce919d543b8cc87,Praxmar,Austria,abandoned,Tyrol,
7d94dbb580b0ee38a48d6be70af1304a81be4d66,Izvorul Minunilor,Romania,operating,Bihor,
9cc10f146099f8631c4d3beede9f9d052bb57a00,Snozone Madrid,Spain,operating,Madrid,https://snozonemadrid.com/
e4fa0411c0e28b378d982d3d775061ce5ec5ecc1,Thial Sessellift (Landeck),Austria,abandoned,Tyrol,
5cc6dec2b53d40cdb6b2dc74c6b5cd157b908d80,Tribein,Austria,abandoned,Styria,
73929ece9456c6ba6dc10bda57a3b24598af1f18,Hundseck,Germany,operating,Baden-Württemberg,https://www.hundseck.de/skilift_hundseck/
